"","region_name","location_name","site_name","reef_name","reef_type","trip_code","trip_year","set_code","maxn","common_name","genus","species","species_group","family","event_time_mil","event_time_mins","set_lat","set_long","visibility","depth","bait","current_flow_estimated","current_flow_instrumented","reef_id","set_id","master_set_id","animal_id","field_of_view","substrate_relief_sd","substrate_relief_mean","ascidians","bleached_corals","bryozoa","consolidated","crinoids","halimeda","hard_coral","hydrocoral","hydroids","invertebrate_complex","macroalgae","mangrove","seagrass","soft_coral","sponge","true_anemones","unconsolidated","zoanthids","team","set_date","wkt_coordinates","reef_habitat_name","drop_time","haul_time","equipment_frame_type","equipment_camera","equipment_stereo_camera","equipment_camera_height","equipment_arm_length","bait_preparation","bait_type","bait_oiled","video_file_name","video_source","video_path","comments","message_to_annotators","bruv_image_url","splendor_image_url","reviewed_assignments","total_assignments","master_record_state","site_type","mpa_name","mpa_area","mpa_year_founded","mpa_isolation","mpa_compliance","fishing_restrictions","shark_fishing_gear","region_id","location_id","site_id","location_code","coast_length","HDI_2015","voice_2016","gov_effect_2016","GDP_year","GDP_per_capita_USD","population_2016","tax_haven","shark_sanctuary","reef_catch","shark_catch","reefshark_catch","bechedemer","Grav_Total","protection_status","shark_protection_status","bait_family_specific","bait_family","Remote","temp_est","chloro_est","prec_est","daylight","month","hemisphere","season","coast_type"
"27","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_016",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",638093,"010:38:093",-18.493088,146.874593,7,16.9,"Pilchards","",NA,230,2164,94,257,"",0.6992,2.6,0,0,0,22,0,0,67,0,0,0,0,0,0,11,0,0,0,0,"AIMS","2016-01-20","0101000000F08975AAFC5B6240D00CE2033B7E32C0","slope","15:51:00","17:29:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_016.mp4","","","cam off on haul","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,4,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0733651108845,"01","southern","summer","island"
"28","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_016",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",2349137,"039:09:137",-18.493088,146.874593,7,16.9,"Pilchards","",NA,230,2164,94,144,"",0.6992,2.6,0,0,0,22,0,0,67,0,0,0,0,0,0,11,0,0,0,0,"AIMS","2016-01-20","0101000000F08975AAFC5B6240D00CE2033B7E32C0","slope","15:51:00","17:29:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_016.mp4","","","cam off on haul","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,4,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0733651108845,"01","southern","summer","island"
"29","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_024",1,"Blacktip reef shark","Carcharhinus","melanopterus","Shark","Carcharhinidae",1600459,"026:40:459",-18.477181,146.883755,9,12.7,"Pilchards","",NA,230,2172,4289,114,"",0.5045,2.3636,0,1,0,28,0,0,43,0,0,0,0,0,0,0,0,0,28,0,"AIMS","2016-01-21","0101000000A6D590B8475C6240C845B588287A32C0","slope","08:39:00","10:30:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_024.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,3,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0613286709706,"01","southern","summer","island"
"30","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_027",NA,"","","","","",NA,"",-18.490016,146.88135,9,11.3,"Pilchards","",NA,230,2175,4331,9999,"",0.5026,3.4,0,0,0,45,0,0,35,0,0,0,0,0,0,20,0,0,0,0,"AIMS","2016-01-21","01010000008C4AEA04345C6240498446B0717D32C0","slope","09:45:00","11:20:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_027.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,4,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0620403843744,"01","southern","summer","island"
"31","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_028",NA,"","","","","",NA,"",-18.492168,146.873327,9,29,"Pilchards","",NA,230,2176,4332,9999,"",0.3519,2.8667,0,0,0,7,0,0,86,0,0,0,0,0,0,7,0,0,0,0,"AIMS","2016-01-21","0101000000D7F6764BF25B62404223D8B8FE7D32C0","slope","09:55:00","11:40:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_028.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,4,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0621597268589,"01","southern","summer","island"
"32","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_029",NA,"","","","","",NA,"",-18.471074,146.875687,7,11,"Pilchards","",NA,230,2177,4290,9999,"",1.4245,2.8421,0,0,0,31,0,0,64,0,0,0,0,0,0,5,0,0,0,0,"AIMS","2016-01-21","01010000000951BEA0055C6240F4FE3F4E987832C0","slope","10:19:00","12:23:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_029.mp4","","","wrong sd on info board","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,3,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0609900746864,"01","southern","summer","island"
"33","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_037",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",2457682,"040:57:682",-18.485946,146.865545,7,10.8,"Pilchards","",NA,230,2185,4298,144,"",1.2366,1.9375,0,0,0,6,0,0,47,0,0,0,0,0,0,6,0,0,41,0,"AIMS","2016-01-21","0101000000EC866D8BB25B62403C9F01F5667C32C0","slope","15:25:00","16:45:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_037.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,4,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0618146856318,"01","southern","summer","island"
"34","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_037",1,"Blacktip reef shark","Carcharhinus","melanopterus","Shark","Carcharhinidae",502894,"008:22:894",-18.485946,146.865545,7,10.8,"Pilchards","",NA,230,2185,4298,114,"",1.2366,1.9375,0,0,0,6,0,0,47,0,0,0,0,0,0,6,0,0,41,0,"AIMS","2016-01-21","0101000000EC866D8BB25B62403C9F01F5667C32C0","slope","15:25:00","16:45:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_037.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,4,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0618146856318,"01","southern","summer","island"
"35","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_044",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",1516578,"025:16:578",-18.477798,146.865673,7,12.5,"Pilchards","",NA,230,2192,12028,144,"",1.3485,1.35,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,70,0,"AIMS","2016-01-21","0101000000F700DD97B35B62401E1840F8507A32C0","slope","17:27:00","18:34:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_044.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,4,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0613628814336,"01","southern","summer","island"
"36","Pacific","Australia-Pacific","Central GBR","Rib Reef","flat","FP_2016_AU-P_01",2016,"TSV1_049",NA,"","","","","",NA,"",-18.482604,146.868191,9,6.6,"Pilchards","",NA,230,2197,4306,9999,"",1.4965,2.35,0,0,0,15,0,0,55,0,0,0,0,0,0,0,0,0,30,0,"AIMS","2016-01-22","0101000000CFF57D38C85B624035EB8CEF8B7B32C0","flat","08:36:00","10:04:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV1_049.mp4","","","Bier RibW, lost leg, new leg no wt","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,4,"restricted","Restricted","Clupeidae","Clupeidae","No",29.03,0.4916,0.0111396238207817,13.0501928837944,"01","southern","summer","island"
"37","Pacific","Australia-Pacific","Central GBR","Helix Reef","slope","FP_2016_AU-P_01",2016,"TSV2_060",1,"Epaulette shark","Hemiscyllium","ocellatum","Shark","Hemiscylliidae",1989325,"033:09:325",-18.623688,147.30027,7,12.7,"Pilchards","",NA,231,2208,4312,121,"",1.7006,1.55,0,0,0,70,0,0,25,0,0,0,0,0,0,0,0,0,5,0,"AIMS","2016-01-25","01010000000ABFD4CF9B6962405CE84A04AA9F32C0","slope","10:19:00","11:43:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV2_060.mp4","","","Diff haul","","",NA,2,2,"Completed","B","GBRMPA Helix Reef Marine Reserve",17.3,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,3,"closed","Closed","Clupeidae","Clupeidae","No",28.88,0.1599,0.0217295289039612,13.0216668516147,"01","southern","summer","island"
"38","Pacific","Australia-Pacific","Central GBR","Helix Reef","slope","FP_2016_AU-P_01",2016,"TSV2_067",NA,"","","","","",NA,"",-18.625151,147.292839,9,18.3,"Pilchards","",NA,231,2215,4314,9999,"",0.483,2.7,0,0,0,40,0,0,50,0,0,0,0,0,0,0,0,0,10,0,"AIMS","2016-01-25","0101000000C9FFE4EF5E696240CB0F5CE509A032C0","slope","12:19:00","14:04:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV2_067.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Helix Reef Marine Reserve",17.3,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,3,"closed","Closed","Clupeidae","Clupeidae","No",28.74,0.1657,0.0175789073109627,13.0217440836324,"01","southern","summer","island"
"39","Pacific","Australia-Pacific","Central GBR","Helix Reef","crest","FP_2016_AU-P_01",2016,"TSV2_068",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2107807,"035:07:807",-18.6204,147.295345,10,7.9,"Pilchards","",NA,231,2216,6620,257,"",0,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2016-01-25","010100000030815B77736962403B70CE88D29E32C0","crest","12:39:00","14:11:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV2_068.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Helix Reef Marine Reserve",17.3,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,3,"closed","Closed","Clupeidae","Clupeidae","No",28.88,0.1599,0.0217295289039612,13.0214932830696,"01","southern","summer","island"
"40","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_071",3,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2849015,"047:29:015",-18.573731,147.58149,10,8,"Pilchards","",NA,232,2219,4338,257,"",0.8993,2.9412,0,0,0,57,0,0,31,0,0,0,0,0,0,12,0,0,0,0,"AIMS","2016-01-27","01010000006F9EEA909B7262408DB3E908E09232C0","slope","08:27:00","09:52:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_071.mp4","","","Bier site2/E","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9936138985294,"01","southern","summer","island"
"41","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_071",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",2858709,"047:38:709",-18.573731,147.58149,10,8,"Pilchards","",NA,232,2219,4338,144,"",0.8993,2.9412,0,0,0,57,0,0,31,0,0,0,0,0,0,12,0,0,0,0,"AIMS","2016-01-27","01010000006F9EEA909B7262408DB3E908E09232C0","slope","08:27:00","09:52:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_071.mp4","","","Bier site2/E","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9936138985294,"01","southern","summer","island"
"42","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_078",3,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2963888,"049:23:888",-18.591006,147.571519,9,29.7,"Pilchards","",NA,232,2227,5096,257,"",1.2344,2.55,0,0,0,74,0,0,10,0,0,0,0,0,6,10,0,0,0,0,"AIMS","2016-01-27","01010000005DC136E24972624062BD512B4C9732C0","slope","10:32:00","12:00:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_078.mp4","","","3 juv GRS obs","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9944998876663,"01","southern","summer","island"
"43","Pacific","Australia-Pacific","Central GBR","Knife Reef","crest","FP_2016_AU-P_01",2016,"TSV3_087",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",1396123,"023:16:123",-18.569954,147.575303,9,6.5,"Pilchards","",NA,232,2236,4320,257,"",0.4894,3.35,0,0,0,15,0,0,85,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2016-01-27","01010000004D49D6E16872624071395E81E89132C0","crest","16:02:00","17:19:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_087.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9934202133957,"01","southern","summer","island"
"44","Pacific","Australia-Pacific","Central GBR","Knife Reef","crest","FP_2016_AU-P_01",2016,"TSV3_087",1,"Bluespotted fantail ray","Taeniura","lymma","Ray","Dasyatidae",717276,"011:57:276",-18.569954,147.575303,9,6.5,"Pilchards","",NA,232,2236,4320,255,"",0.4894,3.35,0,0,0,15,0,0,85,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2016-01-27","01010000004D49D6E16872624071395E81E89132C0","crest","16:02:00","17:19:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_087.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9934202133957,"01","southern","summer","island"
"45","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_103",2,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2256992,"037:36:992",-18.573689,147.574804,7,10.6,"Pilchards","",NA,232,2251,4347,257,"",1.1547,1.3333,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,55,0,"AIMS","2016-01-28","010100000085B35BCB6472624030134548DD9232C0","slope","10:10:00","11:42:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_103.mp4","","","LMN obs? BB gone","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9805330458591,"01","southern","summer","island"
"46","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_103",1,"Bluespotted fantail ray","Taeniura","lymma","Ray","Dasyatidae",443011,"007:23:011",-18.573689,147.574804,7,10.6,"Pilchards","",NA,232,2251,4347,255,"",1.1547,1.3333,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,55,0,"AIMS","2016-01-28","010100000085B35BCB6472624030134548DD9232C0","slope","10:10:00","11:42:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_103.mp4","","","LMN obs? BB gone","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9805330458591,"01","southern","summer","island"
"47","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_103",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",2019431,"033:39:431",-18.573689,147.574804,7,10.6,"Pilchards","",NA,232,2251,4347,144,"",1.1547,1.3333,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,55,0,"AIMS","2016-01-28","010100000085B35BCB6472624030134548DD9232C0","slope","10:10:00","11:42:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_103.mp4","","","LMN obs? BB gone","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9805330458591,"01","southern","summer","island"
"48","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_106",NA,"","","","","",NA,"",-18.590239,147.568973,9,10.1,"Pilchards","",NA,232,2254,6626,9999,"",1.11,0.9444,0,0,0,0,0,0,11,0,0,0,0,0,0,30,0,0,59,0,"AIMS","2016-01-28","0101000000D369DD0635726240E1D231E7199732C0","slope","11:15:00","12:33:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_106.mp4","","","2 juv GRS on BRUV, BB gone","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9813693069909,"01","southern","summer","island"
"49","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_107",2,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2519008,"041:59:008",-18.581205,147.573204,10,8,"Pilchards","",NA,232,2255,6627,257,"",0.8018,2.7857,0,1,0,13,0,0,60,0,0,0,0,0,0,20,0,0,6,0,"AIMS","2016-01-28","0101000000F73DEAAF577262408D45D3D9C99432C0","slope","11:31:00","12:44:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CRS","Pilchards","False","FP_2016_AU-P_01_TSV3_107.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,2,"closed","Restricted","Clupeidae","Clupeidae","No",28.88,0.2614,0.0345197916030884,12.9809128017465,"01","southern","summer","island"
